Tempurature Rate,0,10,20,30,40,50,60,70,80,90
340,1663.04813337153,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1811.11953309142,1765.81720720766,1852.79281806864
341,1663.04813337153,1684.75829328123,1638.99136187159,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1811.11953309142,1765.81720720766,1852.79281806864
342,1663.04813337153,1684.75829328123,1638.99136187159,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1816.59177434326,1765.81720720766,1852.79281806864
343,1663.04813337153,1684.75829328123,1638.99136187159,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1817.20150011663,1765.81720720766,1852.79281806864
344,1663.04813337153,1684.75829328123,1638.99136187159,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1817.33498267035,1765.81720720766,1852.79281806864
345,1663.04813337153,1684.75829328123,1640.49608073472,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1818.48301027352,1765.81720720766,1852.79281806864
346,1663.04813337153,1684.75829328123,1640.49608073472,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1818.48301027352,1775.96000530317,1852.79281806864
347,1663.04813337153,1684.75829328123,1640.49608073472,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1818.48301027352,1791.7459588473,1852.79281806864
348,1663.04813337153,1684.75829328123,1640.49608073472,1755.14113175401,1800.99582830072,1827.97369708892,1751.58470241147,1818.48301027352,1795.61448337006,1852.79281806864
349,1663.04813337153,1684.75829328123,1640.49608073472,1755.14113175401,1800.99582830072,1827.97369708892,1751.58470241147,1818.48301027352,1798.50490165023,1852.79281806864
350,1663.04813337153,1684.75829328123,1640.49608073472,1755.14113175401,1800.99582830072,1827.97369708892,1751.58470241147,1818.48301027352,1798.50490165023,1852.79281806864
351,1663.04813337153,1684.75829328123,1640.49608073472,1755.14113175401,1803.99263434905,1827.97369708892,1751.58470241147,1818.48301027352,1798.50490165023,1852.79281806864
352,1663.04813337153,1684.75829328123,1640.49608073472,1755.14113175401,1808.77083954067,1827.97369708892,1751.58470241147,1818.48301027352,1798.64182239444,1852.79281806864
353,1663.04813337153,1684.75829328123,1640.49608073472,1755.14113175401,1811.42295984043,1827.97369708892,1752.54966274117,1818.48301027352,1800.19583222229,1852.79281806864
354,1663.04813337153,1684.75829328123,1640.49608073472,1755.14113175401,1820.92818077261,1827.97369708892,1752.54966274117,1818.48301027352,1800.19583222229,1852.79281806864
355,1663.04813337153,1684.75829328123,1642.76966566888,1755.14113175401,1824.33411751608,1827.97369708892,1752.54966274117,1818.48301027352,1800.19583222229,1852.79281806864
356,1663.04813337153,1684.75829328123,1647.59176324384,1755.14113175401,1838.38712591224,1827.97369708892,1752.54966274117,1818.48301027352,1800.19583222229,1852.79281806864
357,1663.04813337153,1684.75829328123,1654.20381885464,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1818.48301027352,1802.22704991472,1852.79281806864
358,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1818.48301027352,1802.22704991472,1852.79281806864
359,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1818.48301027352,1802.22704991472,1852.79281806864
360,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1818.48301027352,1802.22704991472,1852.79281806864
361,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1818.48301027352,1802.22704991472,1852.79281806864
362,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1819.50221690206,1802.22704991472,1852.79281806864
363,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1802.22704991472,1852.79281806864
364,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1802.22704991472,1852.79281806864
365,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1802.22704991472,1852.79281806864
366,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1802.22704991472,1852.79281806864
367,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1802.22704991472,1852.79281806864
368,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1802.22704991472,1852.79281806864
369,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1802.22704991472,1852.79281806864
370,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1802.22704991472,1852.79281806864
371,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1802.22704991472,1852.79281806864
372,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1802.22704991472,1852.79281806864
373,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
374,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
375,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
376,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
377,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
378,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
379,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
380,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
381,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
382,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
383,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
384,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1825.27374690273,1804.01650222649,1852.79281806864
385,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1827.5451890515,1804.01650222649,1852.79281806864
386,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1827.61090181477,1804.01650222649,1852.79281806864
387,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1827.69293649948,1804.01650222649,1852.79281806864
388,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1831.46577216732,1804.01650222649,1852.79281806864
389,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1831.46577216732,1804.01650222649,1852.79281806864
390,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1831.94479882494,1804.01650222649,1852.79281806864
391,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1840.98318156789,1804.01650222649,1852.79281806864
392,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1840.98318156789,1804.01650222649,1852.79281806864
393,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1840.98318156789,1804.01650222649,1852.79281806864
394,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1840.98318156789,1804.01650222649,1852.79281806864
395,1663.04813337153,1684.75829328123,1660.17326132437,1755.14113175401,1843.85338157404,1827.97369708892,1752.54966274117,1840.98318156789,1804.01650222649,1852.79281806864
396,1663.04813337153,1684.75829328123,1660.17326132437,1758.39671550727,1843.85338157404,1827.97369708892,1752.54966274117,1840.98318156789,1804.01650222649,1852.79281806864
397,1663.04813337153,1684.75829328123,1660.17326132437,1767.16805890228,1843.85338157404,1827.97369708892,1752.54966274117,1840.98318156789,1804.01650222649,1852.79281806864
398,1663.04813337153,1684.75829328123,1660.17326132437,1768.56752434838,1843.85338157404,1827.97369708892,1752.54966274117,1840.98318156789,1804.01650222649,1852.79281806864
399,1663.04813337153,1684.75829328123,1660.17326132437,1768.56752434838,1843.85338157404,1827.97369708892,1752.54966274117,1840.98318156789,1804.01650222649,1852.79281806864
400,1663.04813337153,1684.75829328123,1660.17326132437,1776.44992096949,1843.85338157404,1827.97369708892,1752.54966274117,1840.98318156789,1804.01650222649,1852.79281806864
401,1663.04813337153,1684.75829328123,1660.17326132437,1778.26618995802,1843.85338157404,1827.97369708892,1752.54966274117,1841.20540464488,1804.01650222649,1852.79281806864
402,1663.04813337153,1684.75829328123,1660.17326132437,1788.67245276821,1843.85338157404,1827.97369708892,1752.54966274117,1841.20540464488,1804.01650222649,1852.79281806864
403,1663.04813337153,1684.75829328123,1660.17326132437,1788.67245276821,1843.85338157404,1827.97369708892,1752.54966274117,1842.19529817083,1804.01650222649,1852.79281806864
404,1663.04813337153,1684.75829328123,1660.17326132437,1788.67245276821,1843.85338157404,1827.97369708892,1752.54966274117,1842.19529817083,1804.01650222649,1852.79281806864
405,1663.04813337153,1684.75829328123,1660.17326132437,1788.67245276821,1843.85338157404,1827.97369708892,1752.54966274117,1842.19529817083,1804.01650222649,1852.79281806864
406,1663.04813337153,1684.75829328123,1660.17326132437,1788.67245276821,1843.85338157404,1827.97369708892,1752.54966274117,1842.19529817083,1804.01650222649,1852.79281806864
407,1663.04813337153,1684.75829328123,1660.17326132437,1788.67245276821,1843.85338157404,1827.97369708892,1752.54966274117,1842.19529817083,1804.01650222649,1852.79281806864
408,1663.04813337153,1684.75829328123,1660.17326132437,1795.63502002286,1843.85338157404,1827.97369708892,1752.54966274117,1842.19529817083,1804.01650222649,1852.79281806864
409,1663.04813337153,1684.75829328123,1660.17326132437,1795.63502002286,1843.85338157404,1827.97369708892,1752.54966274117,1842.19529817083,1804.01650222649,1852.79281806864
410,1663.04813337153,1684.75829328123,1660.17326132437,1795.63502002286,1843.85338157404,1827.97369708892,1752.54966274117,1842.19529817083,1804.01650222649,1852.79281806864
411,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1752.54966274117,1842.19529817083,1804.01650222649,1852.79281806864
412,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1752.54966274117,1842.19529817083,1804.01650222649,1852.79281806864
413,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1752.54966274117,1842.19529817083,1804.01650222649,1852.79281806864
414,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1753.16455106904,1842.19529817083,1804.01650222649,1852.79281806864
415,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1753.16455106904,1842.19529817083,1804.01650222649,1852.79281806864
416,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1753.16455106904,1842.19529817083,1804.01650222649,1852.79281806864
417,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1753.16455106904,1842.19529817083,1804.01650222649,1852.79281806864
418,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1756.56936886187,1842.19529817083,1804.01650222649,1852.79281806864
419,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1756.56936886187,1842.19529817083,1804.01650222649,1852.79281806864
420,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1756.56936886187,1842.19529817083,1804.01650222649,1852.79281806864
421,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1757.18234684261,1842.19529817083,1804.01650222649,1852.79281806864
422,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1757.18234684261,1842.19529817083,1804.01650222649,1852.79281806864
423,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1757.18234684261,1842.19529817083,1804.01650222649,1852.79281806864
424,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1842.19529817083,1804.01650222649,1852.79281806864
425,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1842.19529817083,1804.01650222649,1852.79281806864
426,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1842.19529817083,1804.01650222649,1852.79281806864
427,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1842.19529817083,1804.01650222649,1852.79281806864
428,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1842.19529817083,1804.01650222649,1852.79281806864
429,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1842.19529817083,1804.01650222649,1852.79281806864
430,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1842.19529817083,1804.01650222649,1852.79281806864
431,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1842.19529817083,1804.01650222649,1852.79281806864
432,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1844.3134981152,1804.01650222649,1852.79281806864
433,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
434,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
435,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
436,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
437,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
438,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
439,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
440,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
441,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
442,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
443,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
444,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
445,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
446,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
447,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
448,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
449,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
450,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
451,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
452,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
453,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1852.79281806864
454,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1853.30184488287
455,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1856.45346283389
456,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1856.58287666166
457,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1856.58287666166
458,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1856.58287666166
459,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1856.58287666166
460,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1859.26742834589
461,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.29315405057,1845.61989515485,1804.01650222649,1859.26742834589
462,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1761.46777120059,1845.61989515485,1804.01650222649,1859.26742834589
463,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1763.64138865334,1845.61989515485,1804.01650222649,1860.42660126564
464,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1767.59472598267,1845.61989515485,1804.01650222649,1860.42660126564
465,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1771.03788321146,1845.61989515485,1804.01650222649,1860.42660126564
466,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1772.41760750238,1845.61989515485,1804.01650222649,1860.42660126564
467,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1772.41760750238,1845.61989515485,1804.01650222649,1860.42660126564
468,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1775.02431020395,1845.61989515485,1804.01650222649,1860.42660126564
469,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
470,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
471,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
472,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
473,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
474,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
475,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
476,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
477,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
478,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
479,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
480,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
481,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
482,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
483,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
484,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
485,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
486,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
487,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
488,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
489,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
490,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
491,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
492,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
493,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
494,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
495,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
496,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
497,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
498,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
499,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
500,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
501,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
502,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
503,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
504,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
505,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
506,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
507,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
508,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
509,1663.04813337153,1684.75829328123,1663.65396134097,1795.63502002286,1843.85338157404,1827.97369708892,1779.13981183498,1845.61989515485,1804.01650222649,1860.42660126564
